Subs,cancellation_date
520008,3/11/16
520010,3/18/16
520071,3/20/16
520188,3/17/16
520230,3/15/16
520235,3/19/16
520246,3/17/16
520263,3/14/16
520298,3/14/16
520339,3/16/16
520350,3/14/16
520500,3/20/16
520713,3/16/16
520762,3/14/16
520793,3/19/16
520822,3/12/16
520847,3/17/16
520964,3/16/16
520980,3/19/16
521018,3/17/16
521180,3/19/16
521242,3/15/16
521250,3/20/16
521301,3/13/16
521318,3/13/16
521418,3/13/16
521452,3/19/16
521485,3/16/16
521577,3/20/16
521680,NULL
521836,NULL
521850,4/2/16
521875,NULL
521897,NULL
521918,NULL
521974,NULL
522039,NULL
522051,NULL
522118,3/21/16
522188,4/4/16
522237,NULL
522456,NULL
522517,3/30/16
522563,NULL
522673,NULL
522712,NULL
522797,NULL
522866,NULL
522895,NULL
522962,NULL
522979,NULL
523091,NULL
523175,NULL
523279,NULL
523285,NULL
523372,NULL
523446,NULL
523469,NULL
523570,NULL
523617,NULL
523703,NULL
523736,NULL
523745,NULL
523839,NULL
523899,NULL
524012,NULL
524014,NULL
524034,NULL
524131,NULL
524132,3/18/16
524201,NULL
524202,NULL
524253,NULL
524290,NULL
524329,NULL
524483,NULL
524496,NULL
524580,NULL
524585,NULL
524622,NULL
524693,NULL
524759,NULL
524869,NULL
525020,NULL
525033,NULL
525054,NULL
525066,NULL
525072,NULL
525085,NULL
525145,NULL
525203,NULL
525335,NULL
525349,NULL
525393,NULL
525425,NULL
525497,NULL
525534,4/12/16
525597,NULL
525636,NULL
525676,NULL
525791,NULL
525829,NULL
525840,NULL
525883,NULL
525940,3/14/16
525960,NULL
526054,NULL
526060,NULL
526091,NULL
526105,NULL
526124,NULL
526157,NULL
526191,3/21/16
526192,NULL
526228,NULL
526292,NULL
526382,NULL
526393,NULL
526501,NULL
526543,NULL
526659,NULL
526675,NULL
526685,NULL
526723,NULL
526792,NULL
526873,NULL
526928,NULL
527023,NULL
527037,NULL
527070,NULL
527195,NULL
527276,NULL
527329,NULL
527338,NULL
527351,NULL
527385,NULL
527405,NULL
527431,NULL
527449,NULL
527612,NULL
527668,NULL
527749,NULL
527810,NULL
527866,NULL
527875,NULL
527937,NULL
528132,NULL
528160,NULL
528191,3/14/16
528232,4/10/16
528288,NULL
528391,NULL
528449,4/10/16
528454,NULL
528464,NULL
528596,NULL
528622,NULL
528744,NULL
528772,NULL
528832,NULL
528838,NULL
528877,NULL
528919,NULL
528953,NULL
528978,NULL
529009,NULL
529018,NULL
529111,NULL
529168,NULL
529198,3/17/16
529219,3/21/16
529223,3/19/16
529245,3/15/16
529271,NULL
529281,NULL
529352,NULL
529426,NULL
529438,NULL
529500,NULL
529671,NULL
529698,3/18/16
529756,NULL
529820,4/4/16
529857,NULL
529883,NULL
529979,NULL
530000,NULL
530025,3/20/16
530061,NULL
530252,NULL
530375,NULL
530418,NULL
530445,NULL
530484,NULL
530538,3/20/16
530644,NULL
530646,NULL
530691,NULL
530701,NULL
530747,NULL
530763,3/23/16
530767,3/17/16
530783,3/23/16
530788,3/21/16
530799,3/23/16
530813,3/18/16
530919,NULL
530964,NULL
530980,3/22/16
530993,NULL
531027,NULL
531034,NULL
531105,NULL
531122,NULL
531445,3/19/16
531474,NULL
531686,NULL
531805,NULL
532045,NULL
532049,NULL
532173,NULL
532204,NULL
532316,NULL
532362,NULL
532365,NULL
532495,NULL
532552,NULL
532649,NULL
532714,NULL
532889,NULL
532959,NULL
533035,NULL
533067,NULL
533071,NULL
533087,NULL
533112,NULL
533151,NULL
533199,NULL
533205,NULL
533219,NULL
533289,NULL
533338,NULL
533341,NULL
533368,NULL
533378,NULL
533384,NULL
533413,NULL
533414,NULL
533481,NULL
533510,NULL
533525,NULL
533538,NULL
533592,NULL
533631,NULL
533714,NULL
533769,NULL
533913,NULL
534055,NULL
534099,NULL
534106,3/28/16
534138,NULL
534158,NULL
534170,NULL
534198,NULL
534282,NULL
534386,NULL
534499,NULL
534507,NULL
534562,3/18/16
534612,NULL
534622,NULL
534665,NULL
534702,NULL
534731,NULL
534843,NULL
534909,NULL
534975,NULL
535034,4/15/16
535141,NULL
535144,NULL
535259,NULL
535282,NULL
535349,NULL
535423,NULL
535451,NULL
535505,NULL
535655,NULL
535669,NULL
535677,NULL
535783,NULL
535882,NULL
535925,NULL
536099,NULL
536123,NULL
536215,3/29/16
536268,NULL
536290,NULL
536310,NULL
536334,NULL
536397,NULL
536402,NULL
536435,NULL
536441,NULL
536523,NULL
536545,NULL
536594,3/25/16
536770,NULL
536820,NULL
536870,3/18/16
537123,NULL
537187,NULL
537264,NULL
537413,NULL
537452,NULL
537490,NULL
537511,NULL
537515,NULL
537567,NULL
537587,NULL
537638,NULL
537664,NULL
537677,3/23/16
537734,NULL
537751,NULL
537759,NULL
537761,3/22/16
537764,NULL
537805,NULL
537843,NULL
537868,NULL
537959,NULL
538186,NULL
538203,NULL
538227,NULL
538239,NULL
538256,NULL
538412,NULL
538454,NULL
538477,NULL
538654,NULL
538655,NULL
538774,NULL
538851,NULL
538991,NULL
539046,NULL
539110,NULL
539112,NULL
539185,NULL
539235,NULL
539241,NULL
539356,NULL
539407,NULL
539481,NULL
539518,NULL
539564,NULL
539588,NULL
539655,3/20/16
539665,NULL
539921,4/14/16
539944,NULL
539998,NULL
540109,NULL
540126,NULL
540152,3/19/16
540154,NULL
540175,NULL
540185,3/20/16
540196,NULL
540378,NULL
540449,3/29/16
540653,NULL
540674,NULL
540697,NULL
540823,NULL
540902,NULL
540926,NULL
540929,NULL
540937,NULL
540966,NULL
540978,NULL
541137,NULL
541205,NULL
541237,NULL
541286,NULL
541317,NULL
541408,NULL
541443,NULL
541472,NULL
541534,NULL
541553,3/22/16
541555,3/22/16
541573,NULL
541584,NULL
541602,NULL
541732,NULL
541752,NULL
541766,NULL
541832,NULL
541843,4/4/16
542023,4/4/16
542078,NULL
542094,NULL
542169,NULL
542231,NULL
542242,NULL
542244,3/26/16
542261,NULL
542285,NULL
542370,NULL
542383,NULL
542428,NULL
542490,3/21/16
542539,NULL
542583,NULL
542831,NULL
542834,NULL
542840,NULL
542878,NULL
542986,NULL
543017,NULL
543082,NULL
543085,NULL
543102,NULL
543160,NULL
543187,NULL
543214,3/22/16
543257,3/21/16
543438,3/20/16
543487,3/21/16
543663,3/25/16
543675,3/23/16
543738,3/23/16
543793,3/19/16
543794,NULL
543815,NULL
543932,NULL
543990,3/19/16
544138,3/29/16
544309,3/21/16
544317,3/26/16
544323,3/25/16
544340,3/24/16
544356,3/26/16
544421,3/25/16
544434,3/28/16
544447,3/29/16
544577,3/21/16
544578,3/20/16
544581,3/20/16
544656,3/26/16
544739,3/24/16
544838,3/26/16
544896,3/24/16
544986,3/23/16
544989,3/23/16
545031,3/21/16
545096,3/28/16
545186,3/25/16
545204,NULL
545445,3/27/16
545472,NULL
545523,3/27/16
545553,3/26/16
545589,3/26/16
545653,3/28/16
545717,3/29/16
545727,3/25/16
545752,3/20/16
545838,3/26/16
545895,3/29/16
545900,3/21/16
545904,3/27/16
545964,3/29/16
546047,3/23/16
546057,3/21/16
546178,3/27/16
546209,3/25/16
546215,3/23/16
546242,4/16/16
546281,NULL
546309,NULL
546318,NULL
546373,NULL
546474,NULL
546482,NULL
546524,NULL
546590,NULL
546603,NULL
546626,NULL
546709,NULL
546730,NULL
546759,NULL
546776,3/31/16
546854,NULL
546852,NULL
546863,4/4/16
546909,NULL
546946,NULL
547033,NULL
547131,NULL
547190,NULL
547238,NULL
547361,NULL
547387,NULL
547396,NULL
547515,NULL
547591,NULL
547613,NULL
547701,NULL
547815,NULL
547813,4/9/16
547843,3/25/16
547911,NULL
547987,NULL
548053,4/4/16
548109,NULL
548112,NULL
548129,NULL
548134,4/4/16
548202,NULL
548219,NULL
548227,NULL
548262,NULL
548266,NULL
548280,NULL
548354,NULL
548469,NULL
548475,NULL
548507,NULL
548535,NULL
548538,NULL
548555,NULL
548647,NULL
548681,NULL
548716,4/9/16
548766,4/9/16
548803,4/9/16
548814,3/30/16
548885,NULL
548890,NULL
548979,NULL
548985,NULL
549018,NULL
549198,NULL
549199,NULL
549231,NULL
549282,NULL
549335,NULL
549507,NULL
549520,NULL
549584,NULL
549637,NULL
549683,NULL
549708,3/28/16
549709,3/22/16
549751,NULL
549758,NULL
549788,NULL
549799,NULL
549824,NULL
549845,3/25/16
549995,3/22/16
550023,NULL
550114,NULL
550144,NULL
550177,NULL
550216,NULL
550500,NULL
550572,NULL
550582,NULL
550716,NULL
551002,NULL
551006,NULL
551067,NULL
551146,3/25/16
551227,NULL
551233,NULL
551315,NULL
551361,NULL
551584,NULL
551634,NULL
551661,NULL
551674,4/5/16
551730,3/28/16
551766,NULL
551767,NULL
551804,NULL
551862,NULL
551994,3/25/16
552000,NULL
552045,NULL
552052,NULL
552192,4/5/16
552210,NULL
552363,NULL
552373,NULL
552445,NULL
552476,3/30/16
552578,3/29/16
552640,3/31/16
552653,NULL
552660,NULL
552665,NULL
552673,NULL
552730,NULL
552836,3/30/16
552961,NULL
552972,NULL
553061,NULL
553094,NULL
553266,NULL
553276,NULL
553307,NULL
553356,NULL
553458,NULL
553534,NULL
553540,NULL
553610,NULL
553618,NULL
553658,NULL
553690,NULL
553707,NULL
553750,NULL
553813,NULL
553853,NULL
553861,NULL
553890,NULL
553892,NULL
553907,NULL
554021,NULL
554095,NULL
554117,NULL
554393,NULL
554455,NULL
554614,NULL
554627,NULL
554652,NULL
554677,NULL
554722,NULL
554801,NULL
554832,NULL
554839,NULL
555017,NULL
555062,NULL
555076,NULL
555107,4/10/16
555115,NULL
555200,NULL
555250,NULL
555276,NULL
555334,NULL
555397,NULL
555605,NULL
555820,NULL
555821,NULL
555943,NULL
555974,NULL
556009,NULL
556082,3/29/16
556114,NULL
556138,NULL
556187,NULL
556192,NULL
556237,3/24/16
556240,3/30/16
556314,NULL
556324,NULL
556328,3/28/16
556360,NULL
556375,3/29/16
556383,4/4/16
556389,4/2/16
556400,NULL
556559,3/29/16
556583,NULL
556598,NULL
556626,NULL
556642,NULL
556711,NULL
556716,NULL
556756,NULL
556773,NULL
556818,NULL
556847,NULL
556875,NULL
556903,NULL
557243,NULL
557268,3/29/16
557324,NULL
557356,NULL
557429,NULL
557492,NULL
557617,NULL
557622,NULL
557652,NULL
557724,NULL
557759,NULL
557802,NULL
557857,NULL
557885,NULL
557962,NULL
557983,NULL
558012,NULL
558017,NULL
558051,NULL
558056,NULL
558063,NULL
558162,NULL
558242,NULL
558248,NULL
558302,NULL
558396,NULL
558420,NULL
558450,NULL
558452,NULL
558506,NULL
558546,NULL
558686,NULL
558783,NULL
558871,NULL
558915,NULL
558926,NULL
559003,NULL
559040,NULL
559055,NULL
559069,NULL
559100,NULL
559211,NULL
559244,NULL
559252,NULL
559277,NULL
559285,NULL
559313,NULL
559328,NULL
559329,NULL
559411,NULL
559486,3/31/16
559641,3/26/16
559691,NULL
559764,NULL
559842,NULL
559870,NULL
559899,NULL
559989,NULL
559997,NULL
560015,NULL
560137,NULL
560139,NULL
560179,NULL
560187,3/25/16
560259,NULL
560281,NULL
560292,NULL
560295,NULL
560310,NULL
560327,NULL
560419,NULL
560435,NULL
560446,NULL
560528,NULL
560531,NULL
560540,NULL
560548,3/30/16
560561,4/11/16
560707,NULL
560708,NULL
560764,NULL
560858,NULL
560924,NULL
560996,NULL
561008,NULL
561074,NULL
561121,NULL
561160,NULL
561307,3/29/16
561384,NULL
561385,NULL
561387,NULL
561396,3/27/16
561412,NULL
561505,NULL
561548,NULL
561585,NULL
561637,NULL
561641,NULL
561766,NULL
561798,4/1/16
561855,NULL
561882,NULL
561886,NULL
561920,NULL
561944,NULL
561970,NULL
561999,NULL
562011,NULL
562084,NULL
562129,NULL
562193,NULL
562249,NULL
562338,NULL
562356,NULL
562418,NULL
562469,4/10/16
562555,NULL
562680,NULL
562706,NULL
562720,NULL
562760,NULL
562771,NULL
562814,NULL
562884,NULL
562893,4/4/16
562979,NULL
563041,NULL
563099,NULL
563116,NULL
563179,3/27/16
563219,NULL
563239,NULL
563288,NULL
563370,NULL
563411,NULL
563418,NULL
563435,NULL
563436,NULL
563454,NULL
563516,NULL
563544,NULL
563598,NULL
563672,NULL
563696,NULL
563715,NULL
563732,NULL
563802,3/31/16
563807,NULL
563834,NULL
563874,NULL
563955,NULL
564064,NULL
564075,NULL
564084,NULL
564123,NULL
564129,NULL
564131,NULL
564356,4/2/16
564374,NULL
564434,NULL
564488,NULL
564529,NULL
564546,NULL
564674,4/16/16
564767,NULL
564772,NULL
564819,NULL
564876,NULL
564947,NULL
564958,4/1/16
564964,NULL
564970,NULL
564975,NULL
564995,3/27/16
565001,NULL
565037,NULL
565063,3/27/16
565064,4/2/16
565075,NULL
565095,NULL
565119,NULL
565145,NULL
565180,NULL
565245,NULL
565439,NULL
565467,NULL
565497,NULL
565567,4/2/16
565585,NULL
565594,NULL
565603,NULL
565665,NULL
565733,NULL
565756,NULL
565874,NULL
565888,NULL
565914,NULL
565952,NULL
565998,NULL
566047,NULL
566074,4/4/16
566079,NULL
566096,NULL
566136,NULL
566143,NULL
566160,NULL
566198,NULL
566265,NULL
566355,NULL
566360,NULL
566370,3/27/16
566373,NULL
566407,NULL
566462,NULL
566487,NULL
566560,3/28/16
566566,NULL
566614,NULL
566739,NULL
566746,NULL
566846,NULL
566847,NULL
566850,NULL
567005,NULL
567042,NULL
567150,3/31/16
567161,NULL
567200,NULL
567359,NULL
567394,NULL
567424,NULL
567469,NULL
567508,4/6/16
567530,NULL
567581,NULL
567601,NULL
567670,NULL
567704,NULL
567717,NULL
567726,4/1/16
567785,NULL
567786,NULL
567827,NULL
567855,4/4/16
567865,NULL
567946,NULL
567995,NULL
568005,NULL
568013,NULL
568070,NULL
568108,3/29/16
568110,NULL
568113,NULL
568205,NULL
568206,3/30/16
568318,4/3/16
568373,NULL
568448,NULL
568456,NULL
568475,NULL
568532,NULL
568587,NULL
568648,NULL
568689,NULL
568705,NULL
568716,NULL
568770,NULL
568774,NULL
568831,NULL
568862,NULL
568863,NULL
568997,NULL
569026,4/5/16
569038,NULL
569043,NULL
569070,NULL
569077,NULL
569136,NULL
569137,NULL
569143,NULL
569166,NULL
569369,NULL
569399,NULL
569400,NULL
569445,NULL
569504,NULL
569513,4/4/16
569555,4/5/16
569584,NULL
569602,NULL
569607,NULL
569717,NULL
569727,NULL
569836,NULL
569886,NULL
569900,4/6/16
570065,4/4/16
570177,4/10/16
570227,4/7/16
570235,NULL
570242,4/10/16
570298,4/4/16
570432,NULL
570497,NULL
570548,NULL
570570,NULL
570655,NULL
570680,NULL
570711,NULL
570772,NULL
570784,NULL
570813,NULL
570828,NULL
570855,NULL
570876,4/7/16
570880,NULL
570987,NULL
571056,NULL
571082,NULL
571137,NULL
571316,3/31/16
571322,NULL
571340,NULL
571379,4/6/16
571445,NULL
571516,NULL
571614,NULL
571623,NULL
571643,NULL
571692,NULL
571772,NULL
571785,4/14/16
571786,NULL
571863,NULL
571865,4/4/16
571866,NULL
571915,NULL
571951,NULL
572079,NULL
572108,3/30/16
572132,4/4/16
572205,NULL
572216,NULL
572231,4/5/16
572393,NULL
572461,NULL
572501,4/7/16
572530,NULL
572550,NULL
572557,NULL
572591,NULL
572593,NULL
572603,4/2/16
572641,NULL
572646,NULL
572686,NULL
572740,NULL
572741,NULL
572756,NULL
572799,NULL
572813,NULL
572843,NULL
572886,NULL
572925,NULL
572940,NULL
573289,NULL
573316,NULL
573321,4/2/16
573392,NULL
573427,4/5/16
573438,NULL
573488,NULL
573643,NULL
573764,NULL
573771,4/1/16
573815,4/17/16
573895,NULL
573946,NULL
573960,NULL
573979,NULL
574094,NULL
574144,NULL
574227,4/1/16
574320,NULL
574355,4/3/16
574438,NULL
574501,NULL
574636,NULL
574890,NULL
574909,NULL
575049,NULL
575061,NULL
575080,NULL
575096,NULL
575123,NULL
575237,NULL
575243,NULL
575280,NULL
575324,NULL
575325,NULL
575331,NULL
575417,4/11/16
575487,NULL
575492,NULL
575611,NULL
575606,4/3/16
575641,4/6/16
575695,NULL
575728,NULL
575846,NULL
575883,NULL
575976,NULL
575993,NULL
576108,NULL
576159,NULL
576181,NULL
576178,NULL
576868,NULL
577054,NULL
577245,NULL
577300,NULL
577307,NULL
577358,NULL
577401,NULL
577407,NULL
577522,NULL
577528,NULL
577532,NULL
577583,NULL
577608,NULL
577616,NULL
577631,NULL
577643,NULL
577720,NULL
577723,NULL
577727,NULL
577729,NULL
577782,NULL
577803,4/5/16
577867,NULL
577931,NULL
577957,NULL
577960,NULL
577982,NULL
578014,NULL
578042,NULL
578096,NULL
578291,NULL
578301,NULL
578317,NULL
578399,NULL
490940,NULL
490945,NULL
490954,NULL
490955,NULL
490961,NULL
490967,NULL
490974,NULL
490976,3/14/16
490978,NULL
490980,NULL
490984,NULL
490985,NULL
490989,3/14/16
490991,NULL
490992,NULL
490996,NULL
491005,NULL
491008,NULL
491010,NULL
491011,NULL
491033,NULL
491036,NULL
491051,NULL
491055,NULL
491060,NULL
491061,NULL
491070,NULL
491074,NULL
491077,NULL
491081,NULL
491087,NULL
491101,NULL
491122,NULL
491126,NULL
491128,3/14/16
491132,4/8/16
491133,NULL
491139,NULL
491151,NULL
491156,NULL
491160,NULL
491164,NULL
491163,NULL
491166,NULL
491174,NULL
491182,NULL
491187,NULL
491188,NULL
491192,NULL
491199,NULL
491200,NULL
491203,NULL
491213,3/13/16
491214,4/5/16
491218,NULL
491220,NULL
491223,4/13/16
491224,NULL
491233,3/3/16
491238,NULL
491244,NULL
491259,NULL
491260,NULL
491265,NULL
491268,NULL
491274,NULL
491286,NULL
491289,NULL
491292,NULL
491299,NULL
491321,4/11/16
491335,NULL
491338,NULL
491361,NULL
491364,NULL
491381,NULL
491386,NULL
491389,NULL
491395,4/1/16
491418,NULL
491420,3/6/16
491422,NULL
491439,NULL
491446,4/17/16
491451,NULL
491457,NULL
491465,NULL
491474,NULL
491479,NULL
491486,NULL
491501,NULL
491502,3/18/16
491510,NULL
491531,NULL
491542,NULL
491546,NULL
491553,NULL
491557,NULL
491560,NULL
491563,NULL
491565,NULL
491566,NULL
491576,NULL
491577,NULL
491582,NULL
491590,NULL
491595,NULL
491608,NULL
491617,NULL
491618,3/22/16
491632,3/10/16
491649,NULL
491653,NULL
491654,4/12/16
491660,NULL
491662,NULL
491665,NULL
491677,NULL
491681,NULL
491687,NULL
491689,NULL
491697,3/6/16
491709,4/18/16
491716,NULL
491719,NULL
491724,NULL
491741,NULL
491757,NULL
491764,NULL
491771,NULL
491785,NULL
491787,NULL
491792,4/10/16
491799,NULL
491801,NULL
491805,NULL
491806,NULL
491810,NULL
491814,NULL
491818,3/5/16
491821,NULL
491822,NULL
491824,NULL
491826,NULL
491827,NULL
491831,NULL
491836,NULL
491841,4/15/16
491847,NULL
491849,NULL
491861,NULL
491869,NULL
491888,NULL
491890,NULL
491891,NULL
491894,3/1/16
491895,3/1/16
491896,NULL
491897,NULL
491899,NULL
491906,NULL
491910,NULL
491919,NULL
491923,NULL
491931,NULL
491937,NULL
491938,NULL
491946,NULL
491949,NULL
491953,NULL
491957,NULL
491963,NULL
491968,NULL
491971,NULL
491972,NULL
491974,NULL
491980,NULL
491984,NULL
491989,NULL
491995,NULL
492002,NULL
492006,NULL
492009,NULL
492012,NULL
492013,NULL
492021,NULL
492034,NULL
492037,NULL
492040,4/9/16
492042,NULL
492049,NULL
492055,NULL
492057,NULL
492060,NULL
492063,NULL
492072,NULL
492073,NULL
492078,3/29/16
492087,NULL
492088,NULL
492089,NULL
492094,NULL
492096,3/14/16
492106,3/28/16
492108,NULL
492111,NULL
492123,NULL
492131,NULL
492140,NULL
492144,NULL
492153,4/5/16
492157,NULL
492160,NULL
492165,NULL
492171,NULL
492193,NULL
492207,NULL
492211,NULL
492214,3/24/16
492217,NULL
492218,NULL
492221,NULL
492223,NULL
492228,NULL
492229,NULL
492231,NULL
492234,NULL
492243,NULL
492250,NULL
492252,NULL
492262,NULL
492265,NULL
492297,4/11/16
492299,NULL
492303,NULL
492306,NULL
492307,NULL
492312,NULL
492313,NULL
492315,NULL
492317,NULL
492318,4/17/16
492316,NULL
492319,NULL
492333,4/3/16
492341,4/3/16
492348,NULL
492351,NULL
492352,NULL
492356,NULL
492361,NULL
492364,NULL
492365,4/3/16
492366,NULL
492367,NULL
492374,NULL
492381,NULL
492386,NULL
492389,NULL
492392,4/15/16
492394,NULL
492399,NULL
492405,4/9/16
492410,NULL
492411,NULL
492412,NULL
492418,3/9/16
492421,3/9/16
492424,NULL
492427,NULL
492429,NULL
492432,NULL
492433,NULL
492439,3/11/16
492440,NULL
492446,NULL
492452,NULL
492454,NULL
492460,NULL
492461,4/13/16
492463,NULL
492466,NULL
492484,NULL
492486,NULL
492487,NULL
492489,NULL
492493,NULL
492504,NULL
492510,NULL
492526,NULL
492528,NULL
492541,NULL
492545,NULL
492555,NULL
492558,NULL
492572,NULL
492575,NULL
492583,3/8/16
492591,NULL
492603,NULL
492605,4/5/16
